line_num,token_num,token_str,term_str
3194,0,thick,thick
3194,1,folds.,folds
3194,2,“It,it
3194,3,makes,makes
3194,4,me,me
3194,5,sad,sad
3194,6,because,because
3194,7,I’ve,ive
3194,8,never,never
3194,9,seen,seen
3194,10,such—such,suchsuch
3195,0,beautiful,beautiful
3195,1,shirts,shirts
3195,2,before.”,before
3197,0,------------------------------------------------------------------------,
3199,0,After,after
3199,1,the,the
3199,2,"house,",house
3199,3,we,we
3199,4,were,were
3199,5,to,to
3199,6,see,see
3199,7,the,the
3199,8,grounds,grounds
3199,9,and,and
3199,10,the,the
3199,11,swimming,swimming
3199,12,"pool,",pool
3199,13,and,and
3200,0,the,the
3200,1,"hydroplane,",hydroplane
3200,2,and,and
3200,3,the,the
3200,4,midsummer,midsummer
3200,5,flowers—but,flowersbut
3200,6,outside,outside
3200,7,Gatsby’s,gatsbys
3200,8,window,window
3201,0,it,it
3201,1,began,began
3201,2,to,to
3201,3,rain,rain
3201,4,"again,",again
3201,5,so,so
3201,6,we,we
3201,7,stood,stood
3201,8,in,in
3201,9,a,a
3201,10,row,row
3201,11,looking,looking
3201,12,at,at
3201,13,the,the
3201,14,corrugated,corrugated
3202,0,surface,surface
3202,1,of,of
3202,2,the,the
3202,3,Sound.,sound
3204,0,“If,if
3204,1,it,it
3204,2,wasn’t,wasnt
3204,3,for,for
3204,4,the,the
3204,5,mist,mist
3204,6,we,we
3204,7,could,could
3204,8,see,see
3204,9,your,your
3204,10,home,home
3204,11,across,across
3204,12,the,the
3204,13,"bay,”",bay
3205,0,said,said
3205,1,Gatsby.,gatsby
3205,2,“You,you
3205,3,always,always
3205,4,have,have
3205,5,a,a
3205,6,green,green
3205,7,light,light
3205,8,that,that
3205,9,burns,burns
3205,10,all,all
3205,11,night,night
3205,12,at,at
3206,0,the,the
3206,1,end,end
3206,2,of,of
3206,3,your,your
3206,4,dock.”,dock
3208,0,Daisy,daisy
3208,1,put,put
3208,2,her,her
3208,3,arm,arm
3208,4,through,through
3208,5,his,his
3208,6,"abruptly,",abruptly
3208,7,but,but
3208,8,he,he
3208,9,seemed,seemed
3208,10,absorbed,absorbed
3208,11,in,in
3208,12,what,what
3209,0,he,he
3209,1,had,had
3209,2,just,just
3209,3,said.,said
3209,4,Possibly,possibly
3209,5,it,it
3209,6,had,had
3209,7,occurred,occurred
3209,8,to,to
3209,9,him,him
3209,10,that,that
3209,11,the,the
3209,12,colossal,colossal
3210,0,significance,significance
3210,1,of,of
3210,2,that,that
3210,3,light,light
3210,4,had,had
3210,5,now,now
3210,6,vanished,vanished
3210,7,forever.,forever
3210,8,Compared,compared
3210,9,to,to
3210,10,the,the
3211,0,great,great
3211,1,distance,distance
3211,2,that,that
3211,3,had,had
3211,4,separated,separated
3211,5,him,him
3211,6,from,from
3211,7,Daisy,daisy
3211,8,it,it
3211,9,had,had
3211,10,seemed,seemed
3211,11,very,very
3212,0,near,near
3212,1,to,to
3212,2,"her,",her
3212,3,almost,almost
3212,4,touching,touching
3212,5,her.,her
3212,6,It,it
3212,7,had,had
3212,8,seemed,seemed
3212,9,as,as
3212,10,close,close
3212,11,as,as
3212,12,a,a
3212,13,star,star
3212,14,to,to
3213,0,the,the
3213,1,moon.,moon
3213,2,Now,now
3213,3,it,it
3213,4,was,was
3213,5,again,again
3213,6,a,a
3213,7,green,green
3213,8,light,light
3213,9,on,on
3213,10,a,a
3213,11,dock.,dock
3213,12,His,his
3213,13,count,count
3213,14,of,of
3214,0,enchanted,enchanted
3214,1,objects,objects
3214,2,had,had
3214,3,diminished,diminished
3214,4,by,by
3214,5,one.,one
3216,0,I,i
3216,1,began,began
3216,2,to,to
3216,3,walk,walk
3216,4,about,about
3216,5,the,the
3216,6,"room,",room
3216,7,examining,examining
3216,8,various,various
3216,9,indefinite,indefinite
3216,10,objects,objects
3217,0,in,in
3217,1,the,the
3217,2,half,half
3217,3,darkness.,darkness
3217,4,A,a
3217,5,large,large
3217,6,photograph,photograph
3217,7,of,of
3217,8,an,an
3217,9,elderly,elderly
3217,10,man,man
3217,11,in,in
3217,12,yachting,yachting
3218,0,costume,costume
3218,1,attracted,attracted
3218,2,"me,",me
3218,3,hung,hung
3218,4,on,on
3218,5,the,the
3218,6,wall,wall
3218,7,over,over
3218,8,his,his
3218,9,desk.,desk
3220,0,“Who’s,whos
3220,1,this?”,this
3222,0,“That?,that
3222,1,That’s,thats
3222,2,Mr.,mr
3222,3,Dan,dan
3222,4,"Cody,",cody
3222,5,old,old
3222,6,sport.”,sport
3224,0,The,the
3224,1,name,name
3224,2,sounded,sounded
3224,3,faintly,faintly
3224,4,familiar.,familiar
3226,0,“He’s,hes
3226,1,dead,dead
3226,2,now.,now
3226,3,He,he
3226,4,used,used
3226,5,to,to
3226,6,be,be
3226,7,my,my
3226,8,best,best
3226,9,friend,friend
3226,10,years,years
3226,11,ago.”,ago
3228,0,There,there
3228,1,was,was
3228,2,a,a
3228,3,small,small
3228,4,picture,picture
3228,5,of,of
3228,6,"Gatsby,",gatsby
3228,7,also,also
3228,8,in,in
3228,9,yachting,yachting
3228,10,"costume,",costume
3228,11,on,on
3228,12,the,the
3229,0,bureau—Gatsby,bureaugatsby
3229,1,with,with
3229,2,his,his
3229,3,head,head
3229,4,thrown,thrown
3229,5,back,back
3229,6,defiantly—taken,defiantlytaken
3229,7,apparently,apparently
3230,0,when,when
3230,1,he,he
3230,2,was,was
3230,3,about,about
3230,4,eighteen.,eighteen
3232,0,“I,i
3232,1,adore,adore
3232,2,"it,”",it
3232,3,exclaimed,exclaimed
3232,4,Daisy.,daisy
3232,5,“The,the
3232,6,pompadour!,pompadour
3232,7,You,you
3232,8,never,never
3232,9,told,told
3232,10,me,me
3232,11,you,you
3233,0,had,had
3233,1,a,a
3233,2,pompadour—or,pompadouror
3233,3,a,a
3233,4,yacht.”,yacht
3235,0,“Look,look
3235,1,at,at
3235,2,"this,”",this
3235,3,said,said
3235,4,Gatsby,gatsby
3235,5,quickly.,quickly
3235,6,“Here’s,heres
3235,7,a,a
3235,8,lot,lot
3235,9,of,of
3235,10,clippings—about,clippingsabout
3236,0,you.”,you
3238,0,They,they
3238,1,stood,stood
3238,2,side,side
3238,3,by,by
3238,4,side,side
3238,5,examining,examining
3238,6,it.,it
3238,7,I,i
3238,8,was,was
3238,9,going,going
3238,10,to,to
3238,11,ask,ask
3238,12,to,to
3238,13,see,see
3238,14,the,the
3239,0,rubies,rubies
3239,1,when,when
3239,2,the,the
3239,3,phone,phone
3239,4,"rang,",rang
3239,5,and,and
3239,6,Gatsby,gatsby
3239,7,took,took
3239,8,up,up
3239,9,the,the
3239,10,receiver.,receiver
3241,0,“Yes,yes
3241,1,…,
3241,2,"Well,",well
3241,3,I,i
3241,4,can’t,cant
3241,5,talk,talk
3241,6,now,now
3241,7,…,
3241,8,I,i
3241,9,can’t,cant
3241,10,talk,talk
3241,11,"now,",now
3241,12,old,old
3241,13,sport,sport
3241,14,…,
3241,15,I,i
3241,16,said,said
3241,17,a,a
3242,0,small,small
3242,1,town,town
3242,2,…,
3242,3,He,he
3242,4,must,must
3242,5,know,know
3242,6,what,what
3242,7,a,a
3242,8,small,small
3242,9,town,town
3242,10,is,is
3242,11,…,
3242,12,"Well,",well
3242,13,he’s,hes
3242,14,no,no
3242,15,use,use
3242,16,to,to
3243,0,us,us
3243,1,if,if
3243,2,Detroit,detroit
3243,3,is,is
3243,4,his,his
3243,5,idea,idea
3243,6,of,of
3243,7,a,a
3243,8,small,small
3243,9,town,town
3243,10,…”,
3245,0,He,he
3245,1,rang,rang
3245,2,off.,off
3247,0,“Come,come
3247,1,here,here
3247,2,quick!”,quick
3247,3,cried,cried
3247,4,Daisy,daisy
3247,5,at,at
3247,6,the,the
3247,7,window.,window
3249,0,The,the
3249,1,rain,rain
3249,2,was,was
3249,3,still,still
3249,4,"falling,",falling
3249,5,but,but
3249,6,the,the
3249,7,darkness,darkness
3249,8,had,had
3249,9,parted,parted
3249,10,in,in
3249,11,the,the
3249,12,"west,",west
3250,0,and,and
3250,1,there,there
3250,2,was,was
3250,3,a,a
3250,4,pink,pink
3250,5,and,and
3250,6,golden,golden
3250,7,billow,billow
3250,8,of,of
3250,9,foamy,foamy
3250,10,clouds,clouds
3250,11,above,above
3250,12,the,the
3250,13,sea.,sea
3252,0,“Look,look
3252,1,at,at
3252,2,"that,”",that
3252,3,she,she
3252,4,"whispered,",whispered
3252,5,and,and
3252,6,then,then
3252,7,after,after
3252,8,a,a
3252,9,moment:,moment
3252,10,“I’d,id
3252,11,like,like
3252,12,to,to
3253,0,just,just
3253,1,get,get
3253,2,one,one
3253,3,of,of
3253,4,those,those
3253,5,pink,pink
3253,6,clouds,clouds
3253,7,and,and
3253,8,put,put
3253,9,you,you
3253,10,in,in
3253,11,it,it
3253,12,and,and
3253,13,push,push
3253,14,you,you
3254,0,around.”,around
3256,0,I,i
3256,1,tried,tried
3256,2,to,to
3256,3,go,go
3256,4,"then,",then
3256,5,but,but
3256,6,they,they
3256,7,wouldn’t,wouldnt
3256,8,hear,hear
3256,9,of,of
3256,10,it;,it
3256,11,perhaps,perhaps
3256,12,my,my
3256,13,presence,presence
3257,0,made,made
3257,1,them,them
3257,2,feel,feel
3257,3,more,more
3257,4,satisfactorily,satisfactorily
3257,5,alone.,alone
3259,0,“I,i
3259,1,know,know
3259,2,what,what
3259,3,we’ll,well
3259,4,"do,”",do
3259,5,said,said
3259,6,"Gatsby,",gatsby
3259,7,“we’ll,well
3259,8,have,have
3259,9,Klipspringer,klipspringer
3259,10,play,play
3259,11,the,the
3260,0,piano.”,piano
3262,0,He,he
3262,1,went,went
3262,2,out,out
3262,3,of,of
3262,4,the,the
3262,5,room,room
3262,6,calling,calling
3262,7,“Ewing!”,ewing
3262,8,and,and
3262,9,returned,returned
3262,10,in,in
3262,11,a,a
3262,12,few,few
3262,13,minutes,minutes
3263,0,accompanied,accompanied
3263,1,by,by
3263,2,an,an
3263,3,"embarrassed,",embarrassed
3263,4,slightly,slightly
3263,5,worn,worn
3263,6,young,young
3263,7,"man,",man
3263,8,with,with
3264,0,shell-rimmed,shellrimmed
3264,1,glasses,glasses
3264,2,and,and
3264,3,scanty,scanty
3264,4,blond,blond
3264,5,hair.,hair
3264,6,He,he
3264,7,was,was
3264,8,now,now
3264,9,decently,decently
3265,0,clothed,clothed
3265,1,in,in
3265,2,a,a
3265,3,“sport,sport
3265,4,"shirt,”",shirt
3265,5,open,open
3265,6,at,at
3265,7,the,the
3265,8,"neck,",neck
3265,9,"sneakers,",sneakers
3265,10,and,and
3265,11,duck,duck
3266,0,trousers,trousers
3266,1,of,of
3266,2,a,a
3266,3,nebulous,nebulous
3266,4,hue.,hue
3268,0,“Did,did
3268,1,we,we
3268,2,interrupt,interrupt
3268,3,your,your
3268,4,exercise?”,exercise
3268,5,inquired,inquired
3268,6,Daisy,daisy
3268,7,politely.,politely
3270,0,“I,i
3270,1,was,was
3270,2,"asleep,”",asleep
3270,3,cried,cried
3270,4,Mr.,mr
3270,5,"Klipspringer,",klipspringer
3270,6,in,in
3270,7,a,a
3270,8,spasm,spasm
3270,9,of,of
3270,10,embarrassment.,embarrassment
3271,0,“That,that
3271,1,"is,",is
3271,2,I’d,id
3271,3,been,been
3271,4,asleep.,asleep
3271,5,Then,then
3271,6,I,i
3271,7,got,got
3271,8,up,up
3271,9,…”,
3273,0,“Klipspringer,klipspringer
3273,1,plays,plays
3273,2,the,the
3273,3,"piano,”",piano
3273,4,said,said
3273,5,"Gatsby,",gatsby
3273,6,cutting,cutting
3273,7,him,him
3273,8,off.,off
3273,9,“Don’t,dont
3274,0,"you,",you
3274,1,"Ewing,",ewing
3274,2,old,old
3274,3,sport?”,sport
3276,0,“I,i
3276,1,don’t,dont
3276,2,play,play
3276,3,well.,well
3276,4,I,i
3276,5,don’t—hardly,donthardly
3276,6,play,play
3276,7,at,at
3276,8,all.,all
3276,9,I’m,im
3276,10,all,all
3276,11,out,out
3276,12,of,of
3276,13,prac—”,prac
3278,0,“We’ll,well
3278,1,go,go
3278,2,"downstairs,”",downstairs
3278,3,interrupted,interrupted
3278,4,Gatsby.,gatsby
3278,5,He,he
3278,6,flipped,flipped
3278,7,a,a
3278,8,switch.,switch
3278,9,The,the
3279,0,grey,grey
3279,1,windows,windows
3279,2,disappeared,disappeared
3279,3,as,as
3279,4,the,the
3279,5,house,house
3279,6,glowed,glowed
3279,7,full,full
3279,8,of,of
3279,9,light.,light
3281,0,In,in
3281,1,the,the
3281,2,music-room,musicroom
3281,3,Gatsby,gatsby
3281,4,turned,turned
3281,5,on,on
3281,6,a,a
3281,7,solitary,solitary
3281,8,lamp,lamp
3281,9,beside,beside
3281,10,the,the
3281,11,piano.,piano
3282,0,He,he
3282,1,lit,lit
3282,2,Daisy’s,daisys
3282,3,cigarette,cigarette
3282,4,from,from
3282,5,a,a
3282,6,trembling,trembling
3282,7,"match,",match
3282,8,and,and
3282,9,sat,sat
3282,10,down,down
3282,11,with,with
3282,12,her,her
3283,0,on,on
3283,1,a,a
3283,2,couch,couch
3283,3,far,far
3283,4,across,across
3283,5,the,the
3283,6,"room,",room
3283,7,where,where
3283,8,there,there
3283,9,was,was
3283,10,no,no
3283,11,light,light
3283,12,save,save
3283,13,what,what
3283,14,the,the
3284,0,gleaming,gleaming
3284,1,floor,floor
3284,2,bounced,bounced
3284,3,in,in
3284,4,from,from
3284,5,the,the
3284,6,hall.,hall
3286,0,When,when
3286,1,Klipspringer,klipspringer
3286,2,had,had
3286,3,played,played
3286,4,“The,the
3286,5,Love,love
3286,6,Nest”,nest
3286,7,he,he
3286,8,turned,turned
3286,9,around,around
3286,10,on,on
3286,11,the,the
3287,0,bench,bench
3287,1,and,and
3287,2,searched,searched
3287,3,unhappily,unhappily
3287,4,for,for
3287,5,Gatsby,gatsby
3287,6,in,in
3287,7,the,the
3287,8,gloom.,gloom
3289,0,“I’m,im
3289,1,all,all
3289,2,out,out
3289,3,of,of
3289,4,"practice,",practice
3289,5,you,you
3289,6,see.,see
3289,7,I,i
3289,8,told,told
3289,9,you,you
3289,10,I,i
3289,11,couldn’t,couldnt
3289,12,play.,play
3289,13,I’m,im
3289,14,all,all
3290,0,out,out
3290,1,of,of
3290,2,prac—”,prac
3292,0,“Don’t,dont
3292,1,talk,talk
3292,2,so,so
3292,3,"much,",much
3292,4,old,old
3292,5,"sport,”",sport
3292,6,commanded,commanded
3292,7,Gatsby.,gatsby
3292,8,“Play!”,play
3294,0,“In,in
3294,1,the,the
3294,2,"morning,",morning
3294,3,In,in
3294,4,the,the
3294,5,"evening,",evening
3294,6,Ain’t,aint
3294,7,we,we
3294,8,got,got
3294,9,fun—”,fun
3296,0,Outside,outside
3296,1,the,the
3296,2,wind,wind
3296,3,was,was
3296,4,loud,loud
3296,5,and,and
3296,6,there,there
3296,7,was,was
3296,8,a,a
3296,9,faint,faint
3296,10,flow,flow
3296,11,of,of
3296,12,thunder,thunder
3296,13,along,along
3297,0,the,the
3297,1,Sound.,sound
3297,2,All,all
3297,3,the,the
3297,4,lights,lights
3297,5,were,were
3297,6,going,going
3297,7,on,on
3297,8,in,in
3297,9,West,west
3297,10,Egg,egg
3297,11,now;,now
3297,12,the,the
3297,13,electric,electric
3298,0,"trains,",trains
3298,1,"men-carrying,",mencarrying
3298,2,were,were
3298,3,plunging,plunging
3298,4,home,home
3298,5,through,through
3298,6,the,the
3298,7,rain,rain
3298,8,from,from
3298,9,New,new
3299,0,York.,york
3299,1,It,it
3299,2,was,was
3299,3,the,the
3299,4,hour,hour
3299,5,of,of
3299,6,a,a
3299,7,profound,profound
3299,8,human,human
3299,9,"change,",change
3299,10,and,and
3299,11,excitement,excitement
3299,12,was,was
3300,0,generating,generating
3300,1,on,on
3300,2,the,the
3300,3,air.,air
3302,0,“One,one
3302,1,thing’s,things
3302,2,sure,sure
3302,3,and,and
3302,4,nothing’s,nothings
3302,5,surer,surer
3302,6,The,the
3302,7,rich,rich
3302,8,get,get
3302,9,richer,richer
3302,10,and,and
3302,11,the,the
3303,0,poor,poor
3303,1,get—children.,getchildren
3303,2,In,in
3303,3,the,the
3303,4,"meantime,",meantime
3303,5,In,in
3303,6,between,between
3303,7,time—”,time
3305,0,As,as
3305,1,I,i
3305,2,went,went
3305,3,over,over
3305,4,to,to
3305,5,say,say
3305,6,goodbye,goodbye
3305,7,I,i
3305,8,saw,saw
3305,9,that,that
3305,10,the,the
3305,11,expression,expression
3305,12,of,of
3306,0,bewilderment,bewilderment
3306,1,had,had
3306,2,come,come
3306,3,back,back
3306,4,into,into
3306,5,Gatsby’s,gatsbys
3306,6,"face,",face
3306,7,as,as
3306,8,though,though
3306,9,a,a
3306,10,faint,faint
3306,11,doubt,doubt
3307,0,had,had
3307,1,occurred,occurred
3307,2,to,to
3307,3,him,him
3307,4,as,as
3307,5,to,to
3307,6,the,the
3307,7,quality,quality
3307,8,of,of
3307,9,his,his
3307,10,present,present
3307,11,happiness.,happiness
3307,12,Almost,almost
3308,0,five,five
3308,1,years!,years
3308,2,There,there
3308,3,must,must
3308,4,have,have
3308,5,been,been
3308,6,moments,moments
3308,7,even,even
3308,8,that,that
3308,9,afternoon,afternoon
3308,10,when,when
3309,0,Daisy,daisy
3309,1,tumbled,tumbled
3309,2,short,short
3309,3,of,of
3309,4,his,his
3309,5,dreams—not,dreamsnot
3309,6,through,through
3309,7,her,her
3309,8,own,own
3309,9,"fault,",fault
3309,10,but,but
3310,0,because,because
3310,1,of,of
3310,2,the,the
3310,3,colossal,colossal
3310,4,vitality,vitality
3310,5,of,of
3310,6,his,his
3310,7,illusion.,illusion
3310,8,It,it
3310,9,had,had
3310,10,gone,gone
3310,11,beyond,beyond
3311,0,"her,",her
3311,1,beyond,beyond
3311,2,everything.,everything
3311,3,He,he
3311,4,had,had
3311,5,thrown,thrown
3311,6,himself,himself
3311,7,into,into
3311,8,it,it
3311,9,with,with
3311,10,a,a
3311,11,creative,creative
3312,0,"passion,",passion
3312,1,adding,adding
3312,2,to,to
3312,3,it,it
3312,4,all,all
3312,5,the,the
3312,6,"time,",time
3312,7,decking,decking
3312,8,it,it
3312,9,out,out
3312,10,with,with
3312,11,every,every
3312,12,bright,bright
3313,0,feather,feather
3313,1,that,that
3313,2,drifted,drifted
3313,3,his,his
3313,4,way.,way
3313,5,No,no
3313,6,amount,amount
3313,7,of,of
3313,8,fire,fire
3313,9,or,or
3313,10,freshness,freshness
3313,11,can,can
3314,0,challenge,challenge
3314,1,what,what
3314,2,a,a
3314,3,man,man
3314,4,can,can
3314,5,store,store
3314,6,up,up
3314,7,in,in
3314,8,his,his
3314,9,ghostly,ghostly
3314,10,heart.,heart
3316,0,As,as
3316,1,I,i
3316,2,watched,watched
3316,3,him,him
3316,4,he,he
3316,5,adjusted,adjusted
3316,6,himself,himself
3316,7,a,a
3316,8,"little,",little
3316,9,visibly.,visibly
3316,10,His,his
3316,11,hand,hand
3316,12,took,took
3317,0,hold,hold
3317,1,of,of
3317,2,"hers,",hers
3317,3,and,and
3317,4,as,as
3317,5,she,she
3317,6,said,said
3317,7,something,something
3317,8,low,low
3317,9,in,in
3317,10,his,his
3317,11,ear,ear
3317,12,he,he
3317,13,turned,turned
3318,0,toward,toward
3318,1,her,her
3318,2,with,with
3318,3,a,a
3318,4,rush,rush
3318,5,of,of
3318,6,emotion.,emotion
3318,7,I,i
3318,8,think,think
3318,9,that,that
3318,10,voice,voice
3318,11,held,held
3318,12,him,him
3318,13,"most,",most
3319,0,with,with
3319,1,its,its
3319,2,"fluctuating,",fluctuating
3319,3,feverish,feverish
3319,4,"warmth,",warmth
3319,5,because,because
3319,6,it,it
3319,7,couldn’t,couldnt
3319,8,be,be
3320,0,over-dreamed—that,overdreamedthat
3320,1,voice,voice
3320,2,was,was
3320,3,a,a
3320,4,deathless,deathless
3320,5,song.,song
3322,0,They,they
3322,1,had,had
3322,2,forgotten,forgotten
3322,3,"me,",me
3322,4,but,but
3322,5,Daisy,daisy
3322,6,glanced,glanced
3322,7,up,up
3322,8,and,and
3322,9,held,held
3322,10,out,out
3322,11,her,her
3322,12,hand;,hand
3323,0,Gatsby,gatsby
3323,1,didn’t,didnt
3323,2,know,know
3323,3,me,me
3323,4,now,now
3323,5,at,at
3323,6,all.,all
3323,7,I,i
3323,8,looked,looked
3323,9,once,once
3323,10,more,more
3323,11,at,at
3323,12,them,them
3323,13,and,and
3323,14,they,they
3324,0,looked,looked
3324,1,back,back
3324,2,at,at
3324,3,"me,",me
3324,4,"remotely,",remotely
3324,5,possessed,possessed
3324,6,by,by
3324,7,intense,intense
3324,8,life.,life
3324,9,Then,then
3324,10,I,i
3324,11,went,went
3325,0,out,out
3325,1,of,of
3325,2,the,the
3325,3,room,room
3325,4,and,and
3325,5,down,down
3325,6,the,the
3325,7,marble,marble
3325,8,steps,steps
3325,9,into,into
3325,10,the,the
3325,11,"rain,",rain
3325,12,leaving,leaving
3325,13,them,them
3326,0,there,there
3326,1,together.,together
3329,0,VI,vi
3331,0,About,about
3331,1,this,this
3331,2,time,time
3331,3,an,an
3331,4,ambitious,ambitious
3331,5,young,young
3331,6,reporter,reporter
3331,7,from,from
3331,8,New,new
3331,9,York,york
3331,10,arrived,arrived
3331,11,one,one
3332,0,morning,morning
3332,1,at,at
3332,2,Gatsby’s,gatsbys
3332,3,door,door
3332,4,and,and
3332,5,asked,asked
3332,6,him,him
3332,7,if,if
3332,8,he,he
3332,9,had,had
3332,10,anything,anything
3332,11,to,to
3332,12,say.,say
3334,0,“Anything,anything
3334,1,to,to
3334,2,say,say
3334,3,about,about
3334,4,what?”,what
3334,5,inquired,inquired
3334,6,Gatsby,gatsby
3334,7,politely.,politely
3336,0,“Why—any,whyany
3336,1,statement,statement
3336,2,to,to
3336,3,give,give
3336,4,out.”,out
3338,0,It,it
3338,1,transpired,transpired
3338,2,after,after
3338,3,a,a
3338,4,confused,confused
3338,5,five,five
3338,6,minutes,minutes
3338,7,that,that
3338,8,the,the
3338,9,man,man
3338,10,had,had
3338,11,heard,heard
3339,0,Gatsby’s,gatsbys
3339,1,name,name
3339,2,around,around
3339,3,his,his
3339,4,office,office
3339,5,in,in
3339,6,a,a
3339,7,connection,connection
3339,8,which,which
3339,9,he,he
3339,10,either,either
3340,0,wouldn’t,wouldnt
3340,1,reveal,reveal
3340,2,or,or
3340,3,didn’t,didnt
3340,4,fully,fully
3340,5,understand.,understand
3340,6,This,this
3340,7,was,was
3340,8,his,his
3340,9,day,day
3340,10,off,off
3340,11,and,and
3341,0,with,with
3341,1,laudable,laudable
3341,2,initiative,initiative
3341,3,he,he
3341,4,had,had
3341,5,hurried,hurried
3341,6,out,out
3341,7,“to,to
3341,8,see.”,see
3343,0,It,it
3343,1,was,was
3343,2,a,a
3343,3,random,random
3343,4,"shot,",shot
3343,5,and,and
3343,6,yet,yet
3343,7,the,the
3343,8,reporter’s,reporters
3343,9,instinct,instinct
3343,10,was,was
3343,11,right.,right
3344,0,Gatsby’s,gatsbys
3344,1,"notoriety,",notoriety
3344,2,spread,spread
3344,3,about,about
3344,4,by,by
3344,5,the,the
3344,6,hundreds,hundreds
3344,7,who,who
3344,8,had,had
3344,9,accepted,accepted
3344,10,his,his
3345,0,hospitality,hospitality
3345,1,and,and
3345,2,so,so
3345,3,become,become
3345,4,authorities,authorities
3345,5,upon,upon
3345,6,his,his
3345,7,"past,",past
3345,8,had,had
3345,9,increased,increased
3345,10,all,all
3346,0,summer,summer
3346,1,until,until
3346,2,he,he
3346,3,fell,fell
3346,4,just,just
3346,5,short,short
3346,6,of,of
3346,7,being,being
3346,8,news.,news
3346,9,Contemporary,contemporary
3346,10,legends,legends
3347,0,such,such
3347,1,as,as
3347,2,the,the
3347,3,“underground,underground
3347,4,pipeline,pipeline
3347,5,to,to
3347,6,Canada”,canada
3347,7,attached,attached
3347,8,themselves,themselves
3347,9,to,to
3348,0,"him,",him
3348,1,and,and
3348,2,there,there
3348,3,was,was
3348,4,one,one
3348,5,persistent,persistent
3348,6,story,story
3348,7,that,that
3348,8,he,he
3348,9,didn’t,didnt
3348,10,live,live
3348,11,in,in
3348,12,a,a
3348,13,house,house
3349,0,at,at
3349,1,"all,",all
3349,2,but,but
3349,3,in,in
3349,4,a,a
3349,5,boat,boat
3349,6,that,that
3349,7,looked,looked
3349,8,like,like
3349,9,a,a
3349,10,house,house
3349,11,and,and
3349,12,was,was
3349,13,moved,moved
3349,14,secretly,secretly
3350,0,up,up
3350,1,and,and
3350,2,down,down
3350,3,the,the
3350,4,Long,long
3350,5,Island,island
3350,6,shore.,shore
3350,7,Just,just
3350,8,why,why
3350,9,these,these
3350,10,inventions,inventions
3350,11,were,were
3350,12,a,a
3351,0,source,source
3351,1,of,of
3351,2,satisfaction,satisfaction
3351,3,to,to
3351,4,James,james
3351,5,Gatz,gatz
3351,6,of,of
3351,7,North,north
3351,8,"Dakota,",dakota
3351,9,isn’t,isnt
3351,10,easy,easy
3351,11,to,to
3352,0,say.,say
3354,0,James,james
3354,1,Gatz—that,gatzthat
3354,2,was,was
3354,3,"really,",really
3354,4,or,or
3354,5,at,at
3354,6,least,least
3354,7,"legally,",legally
3354,8,his,his
3354,9,name.,name
3354,10,He,he
3354,11,had,had
3355,0,changed,changed
3355,1,it,it
3355,2,at,at
3355,3,the,the
3355,4,age,age
3355,5,of,of
3355,6,seventeen,seventeen
3355,7,and,and
3355,8,at,at
3355,9,the,the
3355,10,specific,specific
3355,11,moment,moment
3355,12,that,that
3356,0,witnessed,witnessed
3356,1,the,the
3356,2,beginning,beginning
3356,3,of,of
3356,4,his,his
3356,5,career—when,careerwhen
3356,6,he,he
3356,7,saw,saw
3356,8,Dan,dan
3356,9,Cody’s,codys
3356,10,yacht,yacht
3357,0,drop,drop
3357,1,anchor,anchor
3357,2,over,over
3357,3,the,the
3357,4,most,most
3357,5,insidious,insidious
3357,6,flat,flat
3357,7,on,on
3357,8,Lake,lake
3357,9,Superior.,superior
3357,10,It,it
3357,11,was,was
3358,0,James,james
3358,1,Gatz,gatz
3358,2,who,who
3358,3,had,had
3358,4,been,been
3358,5,loafing,loafing
3358,6,along,along
3358,7,the,the
3358,8,beach,beach
3358,9,that,that
3358,10,afternoon,afternoon
3358,11,in,in
3358,12,a,a
3359,0,torn,torn
3359,1,green,green
3359,2,jersey,jersey
3359,3,and,and
3359,4,a,a
3359,5,pair,pair
3359,6,of,of
3359,7,canvas,canvas
3359,8,"pants,",pants
3359,9,but,but
3359,10,it,it
3359,11,was,was
3359,12,already,already
3359,13,Jay,jay
3360,0,Gatsby,gatsby
3360,1,who,who
3360,2,borrowed,borrowed
3360,3,a,a
3360,4,"rowboat,",rowboat
3360,5,pulled,pulled
3360,6,out,out
3360,7,to,to
3360,8,the,the
3360,9,"Tuolomee,",tuolomee
3360,10,and,and
3361,0,informed,informed
3361,1,Cody,cody
3361,2,that,that
3361,3,a,a
3361,4,wind,wind
3361,5,might,might
3361,6,catch,catch
3361,7,him,him
3361,8,and,and
3361,9,break,break
3361,10,him,him
3361,11,up,up
3361,12,in,in
3361,13,half,half
3361,14,an,an
3362,0,hour.,hour
3364,0,I,i
3364,1,suppose,suppose
3364,2,he’d,hed
3364,3,had,had
3364,4,the,the
3364,5,name,name
3364,6,ready,ready
3364,7,for,for
3364,8,a,a
3364,9,long,long
3364,10,"time,",time
3364,11,even,even
3364,12,then.,then
3364,13,His,his
3365,0,parents,parents
3365,1,were,were
3365,2,shiftless,shiftless
3365,3,and,and
3365,4,unsuccessful,unsuccessful
3365,5,farm,farm
3365,6,people—his,peoplehis
3365,7,imagination,imagination
3366,0,had,had
3366,1,never,never
3366,2,really,really
3366,3,accepted,accepted
3366,4,them,them
3366,5,as,as
3366,6,his,his
3366,7,parents,parents
