chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id
4,321,0,12,"('and', 'CC')",CC,and,and,100
4,321,0,13,"('I', 'PRP')",PRP,I,i,100
4,321,0,14,"('’', 'VBP')",VBP,’,,100
4,321,0,15,"('m', 'RB')",RB,m,m,100
4,321,0,16,"('going', 'VBG')",VBG,going,going,100
4,321,0,17,"('to', 'TO')",TO,to,to,100
4,321,0,18,"('run', 'VB')",VB,run,run,100
4,321,0,19,"('off', 'RP')",RP,off,off,100
4,321,0,20,"('from', 'IN')",IN,from,from,100
4,321,0,21,"('you', 'PRP')",PRP,you,you,100
4,322,0,0,"('two', 'CD')",CD,two,two,100
4,322,0,1,"('young', 'JJ')",JJ,young,young,100
4,322,0,2,"('men', 'NNS')",NNS,men,men,100
4,322,0,3,"('before', 'IN')",IN,before,before,100
4,322,0,4,"('I', 'PRP')",PRP,I,i,100
4,322,0,5,"('outstay', 'VBP')",VBP,outstay,outstay,100
4,322,0,6,"('my', 'PRP$')",PRP$,my,my,100
4,322,0,7,"('welcome', 'NN')",NN,welcome,welcome,100
4,322,0,8,"('.', '.')",.,.,,100
4,322,0,9,"('”', 'NN')",NN,”,,100
4,323,0,0,"('“', 'JJ')",JJ,“,,100
4,323,0,1,"('Don', 'NNP')",NNP,Don,don,100
4,323,0,2,"('’', 'NNP')",NNP,’,,100
4,323,0,3,"('t', 'NN')",NN,t,t,100
4,323,0,4,"('hurry', 'NN')",NN,hurry,hurry,100
4,323,0,5,"('Meyer', 'NNP')",NNP,Meyer,meyer,100
4,323,0,6,"(',', ',')",",",",",,100
4,323,0,7,"('”', 'NNP')",NNP,”,,100
4,323,0,8,"('said', 'VBD')",VBD,said,said,100
4,323,0,9,"('Gatsby', 'NNP')",NNP,Gatsby,gatsby,100
4,323,0,10,"(',', ',')",",",",",,100
4,323,0,11,"('without', 'IN')",IN,without,without,100
4,323,0,12,"('enthusiasm', 'NN')",NN,enthusiasm,enthusiasm,100
4,323,0,13,"('.', '.')",.,.,,100
4,323,1,0,"('Mr.', 'NNP')",NNP,Mr.,mr,100
4,323,1,1,"('Wolfshiem', 'NNP')",NNP,Wolfshiem,wolfshiem,100
4,324,0,0,"('raised', 'VBN')",VBN,raised,raised,100
4,324,0,1,"('his', 'PRP$')",PRP$,his,his,100
4,324,0,2,"('hand', 'NN')",NN,hand,hand,100
4,324,0,3,"('in', 'IN')",IN,in,in,100
4,324,0,4,"('a', 'DT')",DT,a,a,100
4,324,0,5,"('sort', 'NN')",NN,sort,sort,100
4,324,0,6,"('of', 'IN')",IN,of,of,100
4,324,0,7,"('benediction', 'NN')",NN,benediction,benediction,100
4,324,0,8,"('.', '.')",.,.,,100
4,325,0,0,"('“', 'NN')",NN,“,,100
4,325,0,1,"('You', 'PRP')",PRP,You,you,100
4,325,0,2,"('’', 'VBP')",VBP,’,,100
4,325,0,3,"('re', 'JJ')",JJ,re,re,100
4,325,0,4,"('very', 'RB')",RB,very,very,100
4,325,0,5,"('polite', 'JJ')",JJ,polite,polite,100
4,325,0,6,"(',', ',')",",",",",,100
4,325,0,7,"('but', 'CC')",CC,but,but,100
4,325,0,8,"('I', 'PRP')",PRP,I,i,100
4,325,0,9,"('belong', 'VBP')",VBP,belong,belong,100
4,325,0,10,"('to', 'TO')",TO,to,to,100
4,325,0,11,"('another', 'DT')",DT,another,another,100
4,325,0,12,"('generation', 'NN')",NN,generation,generation,100
4,325,0,13,"(',', ',')",",",",",,100
4,325,0,14,"('”', 'VBZ')",VBZ,”,,100
4,325,0,15,"('he', 'PRP')",PRP,he,he,100
4,325,0,16,"('announced', 'VBD')",VBD,announced,announced,100
4,326,0,0,"('solemnly', 'RB')",RB,solemnly,solemnly,100
4,326,0,1,"('.', '.')",.,.,,100
4,326,1,0,"('“', 'NN')",NN,“,,100
4,326,1,1,"('You', 'PRP')",PRP,You,you,100
4,326,1,2,"('sit', 'VBP')",VBP,sit,sit,100
4,326,1,3,"('here', 'RB')",RB,here,here,100
4,326,1,4,"('and', 'CC')",CC,and,and,100
4,326,1,5,"('discuss', 'VB')",VB,discuss,discuss,100
4,326,1,6,"('your', 'PRP$')",PRP$,your,your,100
4,326,1,7,"('sports', 'NNS')",NNS,sports,sports,100
4,326,1,8,"('and', 'CC')",CC,and,and,100
4,326,1,9,"('your', 'PRP$')",PRP$,your,your,100
4,326,1,10,"('young', 'JJ')",JJ,young,young,100
4,326,1,11,"('ladies', 'NNS')",NNS,ladies,ladies,100
4,327,0,0,"('and', 'CC')",CC,and,and,100
4,327,0,1,"('your—', 'VB')",VB,your—,your,100
4,327,0,2,"('”', 'NN')",NN,”,,100
4,327,0,3,"('He', 'PRP')",PRP,He,he,100
4,327,0,4,"('supplied', 'VBD')",VBD,supplied,supplied,100
4,327,0,5,"('an', 'DT')",DT,an,an,100
4,327,0,6,"('imaginary', 'JJ')",JJ,imaginary,imaginary,100
4,327,0,7,"('noun', 'NN')",NN,noun,noun,100
4,327,0,8,"('with', 'IN')",IN,with,with,100
4,327,0,9,"('another', 'DT')",DT,another,another,100
4,327,0,10,"('wave', 'NN')",NN,wave,wave,100
4,327,0,11,"('of', 'IN')",IN,of,of,100
4,327,0,12,"('his', 'PRP$')",PRP$,his,his,100
4,328,0,0,"('hand', 'NN')",NN,hand,hand,100
4,328,0,1,"('.', '.')",.,.,,100
4,328,1,0,"('“', 'NN')",NN,“,,100
4,328,1,1,"('As', 'IN')",IN,As,as,100
4,328,1,2,"('for', 'IN')",IN,for,for,100
4,328,1,3,"('me', 'PRP')",PRP,me,me,100
4,328,1,4,"(',', ',')",",",",",,100
4,328,1,5,"('I', 'PRP')",PRP,I,i,100
4,328,1,6,"('am', 'VBP')",VBP,am,am,100
4,328,1,7,"('fifty', 'JJ')",JJ,fifty,fifty,100
4,328,1,8,"('years', 'NNS')",NNS,years,years,100
4,328,1,9,"('old', 'JJ')",JJ,old,old,100
4,328,1,10,"(',', ',')",",",",",,100
4,328,1,11,"('and', 'CC')",CC,and,and,100
4,328,1,12,"('I', 'PRP')",PRP,I,i,100
4,328,1,13,"('won', 'VBD')",VBD,won,won,100
4,328,1,14,"('’', 'NNP')",NNP,’,,100
4,328,1,15,"('t', 'NN')",NN,t,t,100
4,328,1,16,"('impose', 'VB')",VB,impose,impose,100
4,328,1,17,"('myself', 'PRP')",PRP,myself,myself,100
4,328,1,18,"('on', 'IN')",IN,on,on,100
4,329,0,0,"('you', 'PRP')",PRP,you,you,100
4,329,0,1,"('any', 'DT')",DT,any,any,100
4,329,0,2,"('longer', 'JJR')",JJR,longer,longer,100
4,329,0,3,"('.', '.')",.,.,,100
4,329,0,4,"('”', 'VB')",VB,”,,100
4,330,0,0,"('As', 'IN')",IN,As,as,100
4,330,0,1,"('he', 'PRP')",PRP,he,he,100
4,330,0,2,"('shook', 'VBD')",VBD,shook,shook,100
4,330,0,3,"('hands', 'NNS')",NNS,hands,hands,100
4,330,0,4,"('and', 'CC')",CC,and,and,100
4,330,0,5,"('turned', 'VBD')",VBD,turned,turned,100
4,330,0,6,"('away', 'RP')",RP,away,away,100
4,330,0,7,"('his', 'PRP$')",PRP$,his,his,100
4,330,0,8,"('tragic', 'JJ')",JJ,tragic,tragic,100
4,330,0,9,"('nose', 'NN')",NN,nose,nose,100
4,330,0,10,"('was', 'VBD')",VBD,was,was,100
4,330,0,11,"('trembling', 'VBG')",VBG,trembling,trembling,100
4,330,0,12,"('.', '.')",.,.,,100
4,330,1,0,"('I', 'PRP')",PRP,I,i,100
4,331,0,0,"('wondered', 'VBN')",VBN,wondered,wondered,100
4,331,0,1,"('if', 'IN')",IN,if,if,100
4,331,0,2,"('I', 'PRP')",PRP,I,i,100
4,331,0,3,"('had', 'VBD')",VBD,had,had,100
4,331,0,4,"('said', 'VBD')",VBD,said,said,100
4,331,0,5,"('anything', 'NN')",NN,anything,anything,100
4,331,0,6,"('to', 'TO')",TO,to,to,100
4,331,0,7,"('offend', 'VB')",VB,offend,offend,100
4,331,0,8,"('him', 'PRP')",PRP,him,him,100
4,331,0,9,"('.', '.')",.,.,,100
4,332,0,0,"('“', 'NN')",NN,“,,100
4,332,0,1,"('He', 'PRP')",PRP,He,he,100
4,332,0,2,"('becomes', 'VBZ')",VBZ,becomes,becomes,100
4,332,0,3,"('very', 'RB')",RB,very,very,100
4,332,0,4,"('sentimental', 'JJ')",JJ,sentimental,sentimental,100
4,332,0,5,"('sometimes', 'RB')",RB,sometimes,sometimes,100
4,332,0,6,"(',', ',')",",",",",,100
4,332,0,7,"('”', 'JJ')",JJ,”,,100
4,332,0,8,"('explained', 'VBD')",VBD,explained,explained,100
4,332,0,9,"('Gatsby', 'NNP')",NNP,Gatsby,gatsby,100
4,332,0,10,"('.', '.')",.,.,,100
4,332,1,0,"('“', 'NN')",NN,“,,100
4,332,1,1,"('This', 'DT')",DT,This,this,100
4,332,1,2,"('is', 'VBZ')",VBZ,is,is,100
4,333,0,0,"('one', 'CD')",CD,one,one,100
4,333,0,1,"('of', 'IN')",IN,of,of,100
4,333,0,2,"('his', 'PRP$')",PRP$,his,his,100
4,333,0,3,"('sentimental', 'JJ')",JJ,sentimental,sentimental,100
4,333,0,4,"('days', 'NNS')",NNS,days,days,100
4,333,0,5,"('.', '.')",.,.,,100
4,333,1,0,"('He', 'PRP')",PRP,He,he,100
4,333,1,1,"('’', 'VBZ')",VBZ,’,,100
4,333,1,2,"('s', 'JJ')",JJ,s,s,100
4,333,1,3,"('quite', 'RB')",RB,quite,quite,100
4,333,1,4,"('a', 'DT')",DT,a,a,100
4,333,1,5,"('character', 'NN')",NN,character,character,100
4,333,1,6,"('around', 'IN')",IN,around,around,100
4,333,1,7,"('New', 'NNP')",NNP,New,new,100
4,333,1,8,"('York—a', 'NNP')",NNP,York—a,yorka,100
4,334,0,0,"('denizen', 'NN')",NN,denizen,denizen,100
4,334,0,1,"('of', 'IN')",IN,of,of,100
4,334,0,2,"('Broadway', 'NNP')",NNP,Broadway,broadway,100
4,334,0,3,"('.', '.')",.,.,,100
4,334,0,4,"('”', 'NN')",NN,”,,100
4,335,0,0,"('“', 'NN')",NN,“,,100
4,335,0,1,"('Who', 'WP')",WP,Who,who,100
4,335,0,2,"('is', 'VBZ')",VBZ,is,is,100
4,335,0,3,"('he', 'PRP')",PRP,he,he,100
4,335,0,4,"(',', ',')",",",",",,100
4,335,0,5,"('anyhow', 'RB')",RB,anyhow,anyhow,100
4,335,0,6,"(',', ',')",",",",",,100
4,335,0,7,"('an', 'DT')",DT,an,an,100
4,335,0,8,"('actor', 'NN')",NN,actor,actor,100
4,335,0,9,"('?', '.')",.,?,,100
4,335,0,10,"('”', 'NN')",NN,”,,100
4,336,0,0,"('“', 'JJ')",JJ,“,,100
4,336,0,1,"('No', 'NNP')",NNP,No,no,100
4,336,0,2,"('.', '.')",.,.,,100
4,336,0,3,"('”', 'VB')",VB,”,,100
4,337,0,0,"('“', 'VB')",VB,“,,100
4,337,0,1,"('A', 'DT')",DT,A,a,100
4,337,0,2,"('dentist', 'NN')",NN,dentist,dentist,100
4,337,0,3,"('?', '.')",.,?,,100
4,337,0,4,"('”', 'NN')",NN,”,,100
4,338,0,0,"('“', 'JJ')",JJ,“,,100
4,338,0,1,"('Meyer', 'NNP')",NNP,Meyer,meyer,100
4,338,0,2,"('Wolfshiem', 'NNP')",NNP,Wolfshiem,wolfshiem,100
4,338,0,3,"('?', '.')",.,?,,100
4,338,1,0,"('No', 'DT')",DT,No,no,100
4,338,1,1,"(',', ',')",",",",",,100
4,338,1,2,"('he', 'PRP')",PRP,he,he,100
4,338,1,3,"('’', 'VBZ')",VBZ,’,,100
4,338,1,4,"('s', 'PDT')",PDT,s,s,100
4,338,1,5,"('a', 'DT')",DT,a,a,100
4,338,1,6,"('gambler.', 'NN')",NN,gambler.,gambler,100
4,338,1,7,"('”', 'NNP')",NNP,”,,100
4,338,1,8,"('Gatsby', 'NNP')",NNP,Gatsby,gatsby,100
4,338,1,9,"('hesitated', 'VBD')",VBD,hesitated,hesitated,100
4,338,1,10,"(',', ',')",",",",",,100
4,338,1,11,"('then', 'RB')",RB,then,then,100
4,338,1,12,"('added', 'VBD')",VBD,added,added,100
4,338,1,13,"(',', ',')",",",",",,100
4,339,0,0,"('coolly', 'RB')",RB,coolly,coolly,100
4,339,0,1,"(':', ':')",:,:,,100
4,339,0,2,"('“', 'NN')",NN,“,,100
4,339,0,3,"('He', 'PRP')",PRP,He,he,100
4,339,0,4,"('’', 'VBZ')",VBZ,’,,100
4,339,0,5,"('s', 'PDT')",PDT,s,s,100
4,339,0,6,"('the', 'DT')",DT,the,the,100
4,339,0,7,"('man', 'NN')",NN,man,man,100
4,339,0,8,"('who', 'WP')",WP,who,who,100
4,339,0,9,"('fixed', 'VBD')",VBD,fixed,fixed,100
4,339,0,10,"('the', 'DT')",DT,the,the,100
4,339,0,11,"('World', 'NNP')",NNP,World,world,100
4,339,0,12,"('’', 'NNP')",NNP,’,,100
4,339,0,13,"('s', 'NN')",NN,s,s,100
4,339,0,14,"('Series', 'NNP')",NNP,Series,series,100
4,339,0,15,"('back', 'RB')",RB,back,back,100
4,339,0,16,"('in', 'IN')",IN,in,in,100
4,339,0,17,"('1919', 'CD')",CD,1919,1919,100
4,339,0,18,"('.', '.')",.,.,,100
4,339,0,19,"('”', 'VB')",VB,”,,100
4,340,0,0,"('“', 'NN')",NN,“,,100
4,340,0,1,"('Fixed', 'VBD')",VBD,Fixed,fixed,100
4,340,0,2,"('the', 'DT')",DT,the,the,100
4,340,0,3,"('World', 'NNP')",NNP,World,world,100
4,340,0,4,"('’', 'NNP')",NNP,’,,100
4,340,0,5,"('s', 'NN')",NN,s,s,100
4,340,0,6,"('Series', 'NNP')",NNP,Series,series,100
4,340,0,7,"('?', '.')",.,?,,100
4,340,0,8,"('”', 'NNP')",NNP,”,,100
4,340,0,9,"('I', 'PRP')",PRP,I,i,100
4,340,0,10,"('repeated', 'VBD')",VBD,repeated,repeated,100
4,340,0,11,"('.', '.')",.,.,,100
4,341,0,0,"('The', 'DT')",DT,The,the,100
4,341,0,1,"('idea', 'NN')",NN,idea,idea,100
4,341,0,2,"('staggered', 'VBD')",VBD,staggered,staggered,100
4,341,0,3,"('me', 'PRP')",PRP,me,me,100
4,341,0,4,"('.', '.')",.,.,,100
4,341,1,0,"('I', 'PRP')",PRP,I,i,100
4,341,1,1,"('remembered', 'VBD')",VBD,remembered,remembered,100
4,341,1,2,"(',', ',')",",",",",,100
4,341,1,3,"('of', 'IN')",IN,of,of,100
4,341,1,4,"('course', 'NN')",NN,course,course,100
4,341,1,5,"(',', ',')",",",",",,100
4,341,1,6,"('that', 'IN')",IN,that,that,100
4,341,1,7,"('the', 'DT')",DT,the,the,100
4,341,1,8,"('World', 'NNP')",NNP,World,world,100
4,341,1,9,"('’', 'NNP')",NNP,’,,100
4,341,1,10,"('s', 'NN')",NN,s,s,100
4,342,0,0,"('Series', 'NNS')",NNS,Series,series,100
4,342,0,1,"('had', 'VBD')",VBD,had,had,100
4,342,0,2,"('been', 'VBN')",VBN,been,been,100
4,342,0,3,"('fixed', 'VBN')",VBN,fixed,fixed,100
4,342,0,4,"('in', 'IN')",IN,in,in,100
4,342,0,5,"('1919', 'CD')",CD,1919,1919,100
4,342,0,6,"(',', ',')",",",",",,100
4,342,0,7,"('but', 'CC')",CC,but,but,100
4,342,0,8,"('if', 'IN')",IN,if,if,100
4,342,0,9,"('I', 'PRP')",PRP,I,i,100
4,342,0,10,"('had', 'VBD')",VBD,had,had,100
4,342,0,11,"('thought', 'VBN')",VBN,thought,thought,100
4,342,0,12,"('of', 'IN')",IN,of,of,100
4,342,0,13,"('it', 'PRP')",PRP,it,it,100
4,342,0,14,"('at', 'IN')",IN,at,at,100
4,342,0,15,"('all', 'DT')",DT,all,all,100
4,342,0,16,"('I', 'PRP')",PRP,I,i,100
4,343,0,0,"('would', 'MD')",MD,would,would,100
4,343,0,1,"('have', 'VB')",VB,have,have,100
4,343,0,2,"('thought', 'VBN')",VBN,thought,thought,100
4,343,0,3,"('of', 'IN')",IN,of,of,100
4,343,0,4,"('it', 'PRP')",PRP,it,it,100
4,343,0,5,"('as', 'IN')",IN,as,as,100
4,343,0,6,"('a', 'DT')",DT,a,a,100
4,343,0,7,"('thing', 'NN')",NN,thing,thing,100
4,343,0,8,"('that', 'WDT')",WDT,that,that,100
4,343,0,9,"('merely', 'RB')",RB,merely,merely,100
4,343,0,10,"('happened', 'VBD')",VBD,happened,happened,100
4,343,0,11,"(',', ',')",",",",",,100
4,343,0,12,"('the', 'DT')",DT,the,the,100
4,343,0,13,"('end', 'NN')",NN,end,end,100
4,343,0,14,"('of', 'IN')",IN,of,of,100
4,344,0,0,"('some', 'DT')",DT,some,some,100
4,344,0,1,"('inevitable', 'JJ')",JJ,inevitable,inevitable,100
4,344,0,2,"('chain', 'NN')",NN,chain,chain,100
4,344,0,3,"('.', '.')",.,.,,100
4,344,1,0,"('It', 'PRP')",PRP,It,it,100
4,344,1,1,"('never', 'RB')",RB,never,never,100
4,344,1,2,"('occurred', 'VBD')",VBD,occurred,occurred,100
4,344,1,3,"('to', 'TO')",TO,to,to,100
4,344,1,4,"('me', 'PRP')",PRP,me,me,100
4,344,1,5,"('that', 'IN')",IN,that,that,100
4,344,1,6,"('one', 'CD')",CD,one,one,100
4,344,1,7,"('man', 'NN')",NN,man,man,100
4,344,1,8,"('could', 'MD')",MD,could,could,100
4,345,0,0,"('start', 'NN')",NN,start,start,100
4,345,0,1,"('to', 'TO')",TO,to,to,100
4,345,0,2,"('play', 'VB')",VB,play,play,100
4,345,0,3,"('with', 'IN')",IN,with,with,100
4,345,0,4,"('the', 'DT')",DT,the,the,100
4,345,0,5,"('faith', 'NN')",NN,faith,faith,100
4,345,0,6,"('of', 'IN')",IN,of,of,100
4,345,0,7,"('fifty', 'JJ')",JJ,fifty,fifty,100
4,345,0,8,"('million', 'CD')",CD,million,million,100
4,345,0,9,"('people—with', 'IN')",IN,people—with,peoplewith,100
4,345,0,10,"('the', 'DT')",DT,the,the,100
4,346,0,0,"('single-mindedness', 'NN')",NN,single-mindedness,singlemindedness,100
4,346,0,1,"('of', 'IN')",IN,of,of,100
4,346,0,2,"('a', 'DT')",DT,a,a,100
4,346,0,3,"('burglar', 'JJ')",JJ,burglar,burglar,100
4,346,0,4,"('blowing', 'VBG')",VBG,blowing,blowing,100
4,346,0,5,"('a', 'DT')",DT,a,a,100
4,346,0,6,"('safe', 'JJ')",JJ,safe,safe,100
4,346,0,7,"('.', '.')",.,.,,100
4,347,0,0,"('“', 'VB')",VB,“,,100
4,347,0,1,"('How', 'WRB')",WRB,How,how,100
4,347,0,2,"('did', 'VBD')",VBD,did,did,100
4,347,0,3,"('he', 'PRP')",PRP,he,he,100
4,347,0,4,"('happen', 'VB')",VB,happen,happen,100
4,347,0,5,"('to', 'TO')",TO,to,to,100
4,347,0,6,"('do', 'VB')",VB,do,do,100
4,347,0,7,"('that', 'DT')",DT,that,that,100
4,347,0,8,"('?', '.')",.,?,,100
4,347,0,9,"('”', 'NN')",NN,”,,100
4,347,0,10,"('I', 'PRP')",PRP,I,i,100
4,347,0,11,"('asked', 'VBD')",VBD,asked,asked,100
4,347,0,12,"('after', 'IN')",IN,after,after,100
4,347,0,13,"('a', 'DT')",DT,a,a,100
4,347,0,14,"('minute', 'NN')",NN,minute,minute,100
4,347,0,15,"('.', '.')",.,.,,100
4,348,0,0,"('“', 'NN')",NN,“,,100
4,348,0,1,"('He', 'PRP')",PRP,He,he,100
4,348,0,2,"('just', 'RB')",RB,just,just,100
4,348,0,3,"('saw', 'VBD')",VBD,saw,saw,100
4,348,0,4,"('the', 'DT')",DT,the,the,100
4,348,0,5,"('opportunity', 'NN')",NN,opportunity,opportunity,100
4,348,0,6,"('.', '.')",.,.,,100
4,348,0,7,"('”', 'VB')",VB,”,,100
4,349,0,0,"('“', 'JJ')",JJ,“,,100
4,349,0,1,"('Why', 'WRB')",WRB,Why,why,100
4,349,0,2,"('isn', 'NN')",NN,isn,isn,100
4,349,0,3,"('’', 'NN')",NN,’,,100
4,349,0,4,"('t', 'NN')",NN,t,t,100
4,349,0,5,"('he', 'PRP')",PRP,he,he,100
4,349,0,6,"('in', 'IN')",IN,in,in,100
4,349,0,7,"('jail', 'NN')",NN,jail,jail,100
4,349,0,8,"('?', '.')",.,?,,100
4,349,0,9,"('”', 'NN')",NN,”,,100
4,350,0,0,"('“', 'IN')",IN,“,,100
4,350,0,1,"('They', 'PRP')",PRP,They,they,100
4,350,0,2,"('can', 'MD')",MD,can,can,100
4,350,0,3,"('’', 'VB')",VB,’,,100
4,350,0,4,"('t', 'JJ')",JJ,t,t,100
4,350,0,5,"('get', 'VB')",VB,get,get,100
4,350,0,6,"('him', 'PRP')",PRP,him,him,100
4,350,0,7,"(',', ',')",",",",",,100
4,350,0,8,"('old', 'JJ')",JJ,old,old,100
4,350,0,9,"('sport', 'NN')",NN,sport,sport,100
4,350,0,10,"('.', '.')",.,.,,100
4,350,1,0,"('He', 'PRP')",PRP,He,he,100
4,350,1,1,"('’', 'VBZ')",VBZ,’,,100
4,350,1,2,"('s', 'PDT')",PDT,s,s,100
4,350,1,3,"('a', 'DT')",DT,a,a,100
4,350,1,4,"('smart', 'JJ')",JJ,smart,smart,100
4,350,1,5,"('man', 'NN')",NN,man,man,100
4,350,1,6,"('.', '.')",.,.,,100
4,350,1,7,"('”', 'VB')",VB,”,,100
4,351,0,0,"('I', 'PRP')",PRP,I,i,100
4,351,0,1,"('insisted', 'VBD')",VBD,insisted,insisted,100
4,351,0,2,"('on', 'IN')",IN,on,on,100
4,351,0,3,"('paying', 'VBG')",VBG,paying,paying,100
4,351,0,4,"('the', 'DT')",DT,the,the,100
4,351,0,5,"('check', 'NN')",NN,check,check,100
4,351,0,6,"('.', '.')",.,.,,100
4,351,1,0,"('As', 'IN')",IN,As,as,100
4,351,1,1,"('the', 'DT')",DT,the,the,100
4,351,1,2,"('waiter', 'NN')",NN,waiter,waiter,100
4,351,1,3,"('brought', 'VBD')",VBD,brought,brought,100
4,351,1,4,"('my', 'PRP$')",PRP$,my,my,100
4,351,1,5,"('change', 'NN')",NN,change,change,100
4,351,1,6,"('I', 'PRP')",PRP,I,i,100
4,352,0,0,"('caught', 'NN')",NN,caught,caught,100
4,352,0,1,"('sight', 'NN')",NN,sight,sight,100
4,352,0,2,"('of', 'IN')",IN,of,of,100
4,352,0,3,"('Tom', 'NNP')",NNP,Tom,tom,100
4,352,0,4,"('Buchanan', 'NNP')",NNP,Buchanan,buchanan,100
4,352,0,5,"('across', 'IN')",IN,across,across,100
4,352,0,6,"('the', 'DT')",DT,the,the,100
4,352,0,7,"('crowded', 'JJ')",JJ,crowded,crowded,100
4,352,0,8,"('room', 'NN')",NN,room,room,100
4,352,0,9,"('.', '.')",.,.,,100
4,353,0,0,"('“', 'JJ')",JJ,“,,100
4,353,0,1,"('Come', 'NNP')",NNP,Come,come,100
4,353,0,2,"('along', 'IN')",IN,along,along,100
4,353,0,3,"('with', 'IN')",IN,with,with,100
4,353,0,4,"('me', 'PRP')",PRP,me,me,100
4,353,0,5,"('for', 'IN')",IN,for,for,100
4,353,0,6,"('a', 'DT')",DT,a,a,100
4,353,0,7,"('minute', 'NN')",NN,minute,minute,100
4,353,0,8,"(',', ',')",",",",",,100
4,353,0,9,"('”', 'NN')",NN,”,,100
4,353,0,10,"('I', 'PRP')",PRP,I,i,100
4,353,0,11,"('said', 'VBD')",VBD,said,said,100
4,353,0,12,"(';', ':')",:,;,,100
4,353,0,13,"('“', 'NNP')",NNP,“,,100
4,353,0,14,"('I', 'PRP')",PRP,I,i,100
4,353,0,15,"('’', 'VBP')",VBP,’,,100
4,353,0,16,"('ve', 'JJ')",JJ,ve,ve,100
4,353,0,17,"('got', 'VBD')",VBD,got,got,100
4,353,0,18,"('to', 'TO')",TO,to,to,100
4,353,0,19,"('say', 'VB')",VB,say,say,100
4,353,0,20,"('hello', 'NN')",NN,hello,hello,100
4,353,0,21,"('to', 'TO')",TO,to,to,100
4,354,0,0,"('someone', 'NN')",NN,someone,someone,100
4,354,0,1,"('.', '.')",.,.,,100
4,354,0,2,"('”', 'NN')",NN,”,,100
4,355,0,0,"('When', 'WRB')",WRB,When,when,100
4,355,0,1,"('he', 'PRP')",PRP,he,he,100
4,355,0,2,"('saw', 'VBD')",VBD,saw,saw,100
4,355,0,3,"('us', 'PRP')",PRP,us,us,100
4,355,0,4,"('Tom', 'NNP')",NNP,Tom,tom,100
4,355,0,5,"('jumped', 'VBD')",VBD,jumped,jumped,100
4,355,0,6,"('up', 'RP')",RP,up,up,100
4,355,0,7,"('and', 'CC')",CC,and,and,100
4,355,0,8,"('took', 'VBD')",VBD,took,took,100
4,355,0,9,"('half', 'NN')",NN,half,half,100
4,355,0,10,"('a', 'DT')",DT,a,a,100
4,355,0,11,"('dozen', 'NN')",NN,dozen,dozen,100
4,355,0,12,"('steps', 'NNS')",NNS,steps,steps,100
4,355,0,13,"('in', 'IN')",IN,in,in,100
4,355,0,14,"('our', 'PRP$')",PRP$,our,our,100
4,356,0,0,"('direction', 'NN')",NN,direction,direction,100
4,356,0,1,"('.', '.')",.,.,,100
4,357,0,0,"('“', 'NN')",NN,“,,100
4,357,0,1,"('Where', 'WRB')",WRB,Where,where,100
4,357,0,2,"('’', 'NN')",NN,’,,100
4,357,0,3,"('ve', 'NN')",NN,ve,ve,100
4,357,0,4,"('you', 'PRP')",PRP,you,you,100
4,357,0,5,"('been', 'VBN')",VBN,been,been,100
4,357,0,6,"('?', '.')",.,?,,100
4,357,0,7,"('”', 'IN')",IN,”,,100
4,357,0,8,"('he', 'PRP')",PRP,he,he,100
4,357,0,9,"('demanded', 'VBD')",VBD,demanded,demanded,100
4,357,0,10,"('eagerly', 'RB')",RB,eagerly,eagerly,100
4,357,0,11,"('.', '.')",.,.,,100
4,357,1,0,"('“', 'JJ')",JJ,“,,100
4,357,1,1,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
4,357,1,2,"('’', 'NNP')",NNP,’,,100
4,357,1,3,"('s', 'RB')",RB,s,s,100
4,357,1,4,"('furious', 'JJ')",JJ,furious,furious,100
4,357,1,5,"('because', 'IN')",IN,because,because,100
4,357,1,6,"('you', 'PRP')",PRP,you,you,100
4,358,0,0,"('haven', 'RB')",RB,haven,haven,100
4,358,0,1,"('’', 'NNP')",NNP,’,,100
4,358,0,2,"('t', 'NN')",NN,t,t,100
4,358,0,3,"('called', 'VBD')",VBD,called,called,100
4,358,0,4,"('up', 'RP')",RP,up,up,100
4,358,0,5,"('.', '.')",.,.,,100
4,358,0,6,"('”', 'NN')",NN,”,,100
4,359,0,0,"('“', 'NN')",NN,“,,100
4,359,0,1,"('This', 'DT')",DT,This,this,100
4,359,0,2,"('is', 'VBZ')",VBZ,is,is,100
4,359,0,3,"('Mr.', 'NNP')",NNP,Mr.,mr,100
4,359,0,4,"('Gatsby', 'NNP')",NNP,Gatsby,gatsby,100
4,359,0,5,"(',', ',')",",",",",,100
4,359,0,6,"('Mr.', 'NNP')",NNP,Mr.,mr,100
4,359,0,7,"('Buchanan', 'NNP')",NNP,Buchanan,buchanan,100
4,359,0,8,"('.', '.')",.,.,,100
4,359,0,9,"('”', 'NN')",NN,”,,100
4,360,0,0,"('They', 'PRP')",PRP,They,they,100
4,360,0,1,"('shook', 'VBP')",VBP,shook,shook,100
4,360,0,2,"('hands', 'NNS')",NNS,hands,hands,100
4,360,0,3,"('briefly', 'NN')",NN,briefly,briefly,100
4,360,0,4,"(',', ',')",",",",",,100
4,360,0,5,"('and', 'CC')",CC,and,and,100
4,360,0,6,"('a', 'DT')",DT,a,a,100
